EX	EM	
704	442.83	0
704	445.141	0
704	447.452	0
704	449.764	0
704	452.078	0
704	454.391	0
704	456.706	0
704	459.021	0
704	461.337	0
704	463.654	0
704	465.971	0
704	468.289	0
704	470.608	0
704	472.927	0
704	475.247	0
704	477.568	0
704	479.889	0
704	482.212	0
704	484.534	0
704	486.858	0
704	489.182	0
704	491.507	0
704	493.833	0
704	496.159	0
704	498.486	0
704	500.813	0
704	503.141	0
704	505.47	0
704	507.8	0
704	510.13	0
704	512.461	0
704	514.792	0
704	517.124	0
704	519.457	0
704	521.79	0
704	524.124	0
704	526.458	0
704	528.794	0
704	531.129	0
704	533.466	0
704	535.803	0
704	538.14	0
704	540.479	0
704	542.817	0
704	545.157	0
704	547.497	0
704	549.838	0
704	552.179	0
704	554.521	0
704	556.863	0
704	559.206	0
704	561.549	0
704	563.893	0
704	566.238	0
704	568.583	0
704	570.929	0
704	573.276	0
704	575.622	0
704	577.97	0
704	580.318	0
704	582.666	0
704	585.016	0
704	587.365	0
704	589.715	0
704	592.066	0
704	594.417	0
704	596.769	0
704	599.121	0
704	601.474	0
704	603.828	0
704	606.181	0
704	608.536	0
704	610.891	0
704	613.246	0
704	615.602	0
704	617.958	0
704	620.315	0
704	622.672	0
704	625.03	0
704	627.388	0
704	629.747	0
704	632.106	0
704	634.466	0
704	636.826	0
704	639.187	0
704	641.548	0
704	643.91	0
704	646.272	0
704	648.634	0
704	650.997	0
704	653.361	0
704	655.724	0
704	658.089	0
704	660.453	0
704	662.818	0
704	665.184	0
704	667.55	0
704	669.916	0
704	672.283	0
704	674.65	0
704	677.018	0
704	679.386	0
704	681.754	0
704	684.123	0
704	686.492	0
704	688.862	0
704	691.232	0
704	693.602	0
704	695.973	0
704	698.344	0
704	700.716	0
704	703.088	0
704	705.46	0
704	707.832	0
704	710.205	0
704	712.579	0
704	714.952	0.00318017132830749
704	717.326	-0.00443429058080955
704	719.701	-0.00646668796994797
704	722.075	-0.00237040194218834
704	724.45	1.25344160547063E-4
704	726.826	0.00681809048764193
704	729.201	-0.00852930434422532
704	731.577	0.00128230126832029
704	733.954	6.44175555137718E-4
704	736.33	-0.00767217310205567
704	738.707	-0.00274906115946276
704	741.085	0.00554907360294717
704	743.462	-9.31975171177993E-4
704	745.84	-0.00214720917244025
704	748.218	0.0021529613169755
704	750.597	-0.00135346930940688
704	752.975	0.00124118739488908
704	755.355	6.93336457950669E-4
704	757.734	-0.00169126476295381
704	760.113	0.00512274427996025
704	762.493	-0.00471175433202066
704	764.874	5.79375507858157E-4
704	767.254	-8.73791727489787E-4
704	769.635	-0.00294152444989581
704	772.016	5.93264659108194E-4
704	774.397	-0.00149319505913424
704	776.778	-0.00480506146906204
704	779.16	0.00365435365382951
704	781.542	0.00351402569060167
704	783.924	-0.00231112107098888
704	786.307	-3.66904146261267E-8
704	788.689	0.00156286247499774
704	791.072	-0.00111643226431233
704	793.455	4.81736523131379E-4
704	795.839	0.002095437045049
704	798.222	-0.00222536633098027
704	800.606	-0.00387766339816228
704	802.99	0.00143638885659159
704	805.374	2.87190847330684E-4
704	807.759	-0.00588855250280914
704	810.143	0.00430887654448756
704	812.528	-4.30699724999353E-4
704	814.913	-0.00430917964186991
704	817.298	0.0028727069398576
704	819.684	-0.00531439352781942
704	822.069	-7.18227256579287E-4
704	824.455	0.00488361165183382
704	826.841	0.00588947162928086
701	247.111	0
701	249.35	0
701	251.589	0
701	253.829	0
701	256.071	0
701	258.313	0
701	260.556	0
701	262.8	0
701	265.045	0
701	267.291	0
701	269.538	0
701	271.785	0
701	274.034	0
701	276.284	0
701	278.534	0
701	280.785	0
701	283.038	0
701	285.291	0
701	287.545	0
701	289.8	0
701	292.056	0
701	294.313	0
701	296.571	0
701	298.83	0
701	301.089	0
701	303.35	0
701	305.611	0
701	307.873	0
701	310.137	0
701	312.401	0
701	314.665	0
701	316.931	0
701	319.198	0
701	321.465	0
701	323.734	0
701	326.003	0
701	328.273	0
701	330.544	0
701	332.816	0
701	335.089	0
701	337.363	0
701	339.637	0
701	341.912	0
701	344.189	0
701	346.466	0
701	348.743	0
701	351.022	0
701	353.302	0
701	355.582	0
701	357.863	0
701	360.145	0
701	362.428	0
701	364.712	0
701	366.996	0
701	369.282	0
701	371.568	0
701	373.855	0
701	376.143	0
701	378.431	0
701	380.721	0
701	383.011	0
701	385.302	0
701	387.594	0
701	389.886	0
701	392.18	0
701	394.474	0
701	396.769	0
701	399.064	0
701	401.361	0
701	403.658	0
701	405.956	0
701	408.255	0
701	410.555	0
701	412.855	0
701	415.157	0
701	417.459	0
701	419.761	0
701	422.065	0
701	424.369	0
701	426.674	0
701	428.98	0
701	431.286	0
701	433.593	0
701	435.901	0
701	438.21	0
701	440.519	0
701	442.83	0
701	445.141	0
701	447.452	0
701	449.764	0
701	452.078	0
701	454.391	0
701	456.706	0
701	459.021	0
701	461.337	0
701	463.654	0
701	465.971	0
701	468.289	0
701	470.608	0
701	472.927	0
701	475.247	0
701	477.568	0
701	479.889	0
701	482.212	0
701	484.534	0
701	486.858	0
701	489.182	0
701	491.507	0
701	493.833	0
701	496.159	0
701	498.486	0
701	500.813	0
701	503.141	0
701	505.47	0
701	507.8	0
701	510.13	0
701	512.461	0
701	514.792	0
701	517.124	0
701	519.457	0
701	521.79	0
701	524.124	0
701	526.458	0
701	528.794	0
701	531.129	0
701	533.466	0
701	535.803	0
701	538.14	0
701	540.479	0
701	542.817	0
701	545.157	0
701	547.497	0
701	549.838	0
701	552.179	0
701	554.521	0
701	556.863	0
701	559.206	0
701	561.549	0
701	563.893	0
701	566.238	0
701	568.583	0
701	570.929	0
701	573.276	0
701	575.622	0
701	577.97	0
701	580.318	0
701	582.666	0
701	585.016	0
701	587.365	0
701	589.715	0
701	592.066	0
701	594.417	0
701	596.769	0
701	599.121	0
701	601.474	0
701	603.828	0
701	606.181	0
701	608.536	0
701	610.891	0
701	613.246	0
701	615.602	0
701	617.958	0
701	620.315	0
701	622.672	0
701	625.03	0
701	627.388	0
701	629.747	0
701	632.106	0
701	634.466	0
701	636.826	0
701	639.187	0
701	641.548	0
701	643.91	0
701	646.272	0
701	648.634	0
701	650.997	0
701	653.361	0
701	655.724	0
701	658.089	0
701	660.453	0
701	662.818	0
701	665.184	0
701	667.55	0
701	669.916	0
701	672.283	0
701	674.65	0
701	677.018	0
701	679.386	0
701	681.754	0
701	684.123	0
701	686.492	0
701	688.862	0
701	691.232	0
701	693.602	0
701	695.973	0
701	698.344	0
701	700.716	0
701	703.088	0
701	705.46	0
701	707.832	0
701	710.205	0
701	712.579	-1.36497545159831E-4
701	714.952	0.00314863810880092
701	717.326	6.89734025442373E-4
701	719.701	-0.00222511963311943
701	722.075	-0.00167474149347119
701	724.45	-1.40658761306463E-4
701	726.826	9.89665227169701E-4
701	729.201	0.00199456299128651
701	731.577	-0.00100369592538641
701	733.954	0.00447054138822789
701	736.33	-0.00552753375467259
701	738.707	-0.00864023887980417
701	741.085	0.00221754506014665
701	743.462	-0.00402088384451587
701	745.84	-0.0055549124401622
701	748.218	0.00406544245517352
701	750.597	0.00151449832187703
701	752.975	3.08136109581975E-4
701	755.355	0.00279167395053122
701	757.734	-0.00488788468351435
701	760.113	0.00350249625997804
701	762.493	0.00351396762508401
701	764.874	0.00340246937896164
701	767.254	-0.00342358113190423
701	769.635	0.00312651138372104
701	772.016	0.00199268963847098
701	774.397	-0.00534706719557655
701	776.778	-0.00571073016903033
701	779.16	0.00272590514752582
701	781.542	0.00307606843307486
701	783.924	8.63583444544151E-4
701	786.307	0.00156853047254746
701	788.689	-0.00209815286138543
701	791.072	0.00678058728694025
701	793.455	0.00611146993621333
701	795.839	-2.36772522615663E-7
701	798.222	-0.00266703009599044
701	800.606	-0.0027313782903804
701	802.99	0.00305332315262702
701	805.374	-0.004498820268594
701	807.759	6.4240674777588E-4
701	810.143	0.00401721949898852
701	812.528	-0.00610659217638252
701	814.913	0.00192910167564253
701	817.298	0.00385681351214036
701	819.684	-0.00417816469221375
701	822.069	-3.21267935720565E-4
701	824.455	0.00530309228330805
701	826.841	-0.00112615174437422
698	247.111	0
698	249.35	0
698	251.589	0
698	253.829	0
698	256.071	0
698	258.313	0
698	260.556	0
698	262.8	0
698	265.045	0
698	267.291	0
698	269.538	0
698	271.785	0
698	274.034	0
698	276.284	0
698	278.534	0
698	280.785	0
698	283.038	0
698	285.291	0
698	287.545	0
698	289.8	0
698	292.056	0
698	294.313	0
698	296.571	0
698	298.83	0
698	301.089	0
698	303.35	0
698	305.611	0
698	307.873	0
698	310.137	0
698	312.401	0
698	314.665	0
698	316.931	0
698	319.198	0
698	321.465	0
698	323.734	0
698	326.003	0
698	328.273	0
698	330.544	0
698	332.816	0
698	335.089	0
698	337.363	0
698	339.637	0
698	341.912	0
698	344.189	0
698	346.466	0
698	348.743	0
698	351.022	0
698	353.302	0
698	355.582	0
698	357.863	0
698	360.145	0
698	362.428	0
698	364.712	0
698	366.996	0
698	369.282	0
698	371.568	0
698	373.855	0
698	376.143	0
698	378.431	0
698	380.721	0
698	383.011	0
698	385.302	0
698	387.594	0
698	389.886	0
698	392.18	0
698	394.474	0
698	396.769	0
698	399.064	0
698	401.361	0
698	403.658	0
698	405.956	0
698	408.255	0
698	410.555	0
698	412.855	0
698	415.157	0
698	417.459	0
698	419.761	0
698	422.065	0
698	424.369	0
698	426.674	0
698	428.98	0
698	431.286	0
698	433.593	0
698	435.901	0
698	438.21	0
698	440.519	0
698	442.83	0
698	445.141	0
698	447.452	0
698	449.764	0
698	452.078	0
698	454.391	0
698	456.706	0
698	459.021	0
698	461.337	0
698	463.654	0
698	465.971	0
698	468.289	0
698	470.608	0
698	472.927	0
698	475.247	0
698	477.568	0
698	479.889	0
698	482.212	0
698	484.534	0
698	486.858	0
698	489.182	0
698	491.507	0
698	493.833	0
698	496.159	0
698	498.486	0
698	500.813	0
698	503.141	0
698	505.47	0
698	507.8	0
698	510.13	0
698	512.461	0
698	514.792	0
698	517.124	0
698	519.457	0
698	521.79	0
698	524.124	0
698	526.458	0
698	528.794	0
698	531.129	0
698	533.466	0
698	535.803	0
698	538.14	0
698	540.479	0
698	542.817	0
698	545.157	0
698	547.497	0
698	549.838	0
698	552.179	0
698	554.521	0
698	556.863	0
698	559.206	0
698	561.549	0
698	563.893	0
698	566.238	0
698	568.583	0
698	570.929	0
698	573.276	0
698	575.622	0
698	577.97	0
698	580.318	0
698	582.666	0
698	585.016	0
698	587.365	0
698	589.715	0
698	592.066	0
698	594.417	0
698	596.769	0
698	599.121	0
698	601.474	0
698	603.828	0
698	606.181	0
698	608.536	0
698	610.891	0
698	613.246	0
698	615.602	0
698	617.958	0
698	620.315	0
698	622.672	0
698	625.03	0
698	627.388	0
698	629.747	0
698	632.106	0
698	634.466	0
698	636.826	0
698	639.187	0
698	641.548	0
698	643.91	0
698	646.272	0
698	648.634	0
698	650.997	0
698	653.361	0
698	655.724	0
698	658.089	0
698	660.453	0
698	662.818	0
698	665.184	0
698	667.55	0
698	669.916	0
698	672.283	0
698	674.65	0
698	677.018	0
698	679.386	0
698	681.754	0
698	684.123	0
698	686.492	0
698	688.862	0
698	691.232	0
698	693.602	0
698	695.973	0
698	698.344	0
698	700.716	0
698	703.088	0
698	705.46	0
698	707.832	0
698	710.205	0.00339659748555071
698	712.579	-2.72684957405597E-4
698	714.952	0.0010996244864948
698	717.326	-2.76960761333148E-4
698	719.701	-0.00558685745630617
698	722.075	-0.00378296054795508
698	724.45	0.00395203888782203
698	726.826	0.00751506506434909
698	729.201	-0.00100137873066271
698	731.577	0.00417643741295232
698	733.954	-0.0052110790201569
698	736.33	-0.00701043037630031
698	738.707	-0.00264662140324579
698	741.085	0.00207726793327079
698	743.462	-0.00269174733424559
698	745.84	-0.00648127603662777
698	748.218	0.00226661841511697
698	750.597	-0.0012157449126461
698	752.975	-3.08926328068586E-4
698	755.355	0.0042047859486069
698	757.734	-0.00997219849421888
698	760.113	0.00671292311290921
698	762.493	4.81808642209325E-4
698	764.874	-0.0100847473378359
698	767.254	0.00736362225832778
698	769.635	-0.00231236431128739
698	772.016	0.00133313892584702
698	774.397	-8.37768284880856E-4
698	776.778	-0.00539750950534033
698	779.16	0.00410419530150171
698	781.542	0.00377663193088577
698	783.924	0.00622957459632377
698	786.307	-0.00332296501787582
698	788.689	-0.00649506461898425
698	791.072	0.00591099904110077
698	793.455	9.03133340026821E-4
698	795.839	0.00561173294388377
698	798.222	1.7929726758613E-4
698	800.606	-0.00274309550103089
698	802.99	0.00145131998464617
698	805.374	0.00161282467882659
698	807.759	3.23060011367953E-4
698	810.143	1.61129143502194E-4
698	812.528	0.00290374126317592
698	814.913	-0.00532463456728127
698	817.298	-0.00129012517677879
698	819.684	-6.44868700236824E-4
698	822.069	0.0022585165777577
698	824.455	0.00387167833403902
698	826.841	0.00145217313508021
695	247.111	0
695	249.35	0
695	251.589	0
695	253.829	0
695	256.071	0
695	258.313	0
695	260.556	0
695	262.8	0
695	265.045	0
695	267.291	0
695	269.538	0
695	271.785	0
695	274.034	0
695	276.284	0
695	278.534	0
695	280.785	0
695	283.038	0
695	285.291	0
695	287.545	0
695	289.8	0
695	292.056	0
695	294.313	0
695	296.571	0
695	298.83	0
695	301.089	0
695	303.35	0
695	305.611	0
695	307.873	0
695	310.137	0
695	312.401	0
695	314.665	0
695	316.931	0
695	319.198	0
695	321.465	0
695	323.734	0
695	326.003	0
695	328.273	0
695	330.544	0
695	332.816	0
695	335.089	0
695	337.363	0
695	339.637	0
695	341.912	0
695	344.189	0
695	346.466	0
695	348.743	0
695	351.022	0
695	353.302	0
695	355.582	0
695	357.863	0
695	360.145	0
695	362.428	0
695	364.712	0
695	366.996	0
695	369.282	0
695	371.568	0
695	373.855	0
695	376.143	0
695	378.431	0
695	380.721	0
695	383.011	0
695	385.302	0
695	387.594	0
695	389.886	0
695	392.18	0
695	394.474	0
695	396.769	0
695	399.064	0
695	401.361	0
695	403.658	0
695	405.956	0
695	408.255	0
695	410.555	0
695	412.855	0
695	415.157	0
695	417.459	0
695	419.761	0
695	422.065	0
695	424.369	0
695	426.674	0
695	428.98	0
695	431.286	0
695	433.593	0
695	435.901	0
695	438.21	0
695	440.519	0
695	442.83	0
695	445.141	0
695	447.452	0
695	449.764	0
695	452.078	0
695	454.391	0
695	456.706	0
695	459.021	0
695	461.337	0
695	463.654	0
695	465.971	0
695	468.289	0
695	470.608	0
695	472.927	0
695	475.247	0
695	477.568	0
695	479.889	0
695	482.212	0
695	484.534	0
695	486.858	0
695	489.182	0
695	491.507	0
695	493.833	0
695	496.159	0
695	498.486	0
695	500.813	0
695	503.141	0
695	505.47	0
695	507.8	0
695	510.13	0
695	512.461	0
695	514.792	0
695	517.124	0
695	519.457	0
695	521.79	0
695	524.124	0
695	526.458	0
695	528.794	0
695	531.129	0
695	533.466	0
695	535.803	0
695	538.14	0
695	540.479	0
695	542.817	0
695	545.157	0
695	547.497	0
695	549.838	0
695	552.179	0
695	554.521	0
695	556.863	0
695	559.206	0
695	561.549	0
695	563.893	0
695	566.238	0
695	568.583	0
695	570.929	0
695	573.276	0
695	575.622	0
695	577.97	0
695	580.318	0
695	582.666	0
695	585.016	0
695	587.365	0
695	589.715	0
695	592.066	0
695	594.417	0
695	596.769	0
695	599.121	0
695	601.474	0
695	603.828	0
695	606.181	0
695	608.536	0
695	610.891	0
695	613.246	0
695	615.602	0
695	617.958	0
695	620.315	0
695	622.672	0
695	625.03	0
695	627.388	0
695	629.747	0
695	632.106	0
695	634.466	0
695	636.826	0
695	639.187	0
695	641.548	0
695	643.91	0
695	646.272	0
695	648.634	0
695	650.997	0
695	653.361	0
695	655.724	0
695	658.089	0
695	660.453	0
695	662.818	0
695	665.184	0
695	667.55	0
695	669.916	0
695	672.283	0
695	674.65	0
695	677.018	0
695	679.386	0
695	681.754	0
695	684.123	0
695	686.492	0
695	688.862	0
695	691.232	0
695	693.602	0
695	695.973	0
695	698.344	0
695	700.716	0
695	703.088	0
695	705.46	-0.00120545156452343
695	707.832	-0.007081671244042
695	710.205	-0.00356148229178637
695	712.579	0.00111242175714595
695	714.952	0.00322877135651762
695	717.326	-1.08202965875936E-6
695	719.701	-0.00101032116655668
695	722.075	-0.00645820450208966
695	724.45	-0.00140405470690236
695	726.826	0.00884372902889392
695	729.201	0.00167961812517791
695	731.577	-5.2243544379365E-4
695	733.954	0.00170026910406938
695	736.33	-0.00646884105694743
695	738.707	-9.30562208976873E-4
695	741.085	0.00160983349645808
695	743.462	-0.00324329921719916
695	745.84	-0.00122599190191412
695	748.218	0.00450701336857945
695	750.597	-0.00370876357693459
695	752.975	3.16068534077022E-7
695	755.355	-0.00168874269367474
695	757.734	-0.00243306281079445
695	760.113	0.00187758263583262
695	762.493	-2.90042370059979E-4
695	764.874	-4.39823996586991E-4
695	767.254	-7.38285697954038E-4
695	769.635	-1.48886828864044E-4
695	772.016	-0.00391626914995467
695	774.397	-0.00196942117617473
695	776.778	-0.00167744556419348
695	779.16	0.00370948116473421
695	781.542	6.21938901552436E-4
695	783.924	0.00375203617272873
695	786.307	-0.00458355846492743
695	788.689	-0.00237962340193561
695	791.072	-0.00647577493047503
695	793.455	-0.00130469659276313
695	795.839	0.00359904710130505
695	798.222	1.61506441429368E-4
695	800.606	-0.00145839125007268
695	802.99	-0.00204038895621443
695	805.374	0.00408088011149472
695	807.759	-4.37208920211314E-4
695	810.143	0.00364441916475921
695	812.528	-8.74163817710758E-4
695	814.913	-0.00277115274251583
695	817.298	0.00291548321917296
695	819.684	-0.00597835168806136
695	822.069	0.00481133383382077
695	824.455	0.00568565911084076
695	826.841	0.00379203796890863
692	247.111	0
692	249.35	0
692	251.589	0
692	253.829	0
692	256.071	0
692	258.313	0
692	260.556	0
692	262.8	0
692	265.045	0
692	267.291	0
692	269.538	0
692	271.785	0
692	274.034	0
692	276.284	0
692	278.534	0
692	280.785	0
692	283.038	0
692	285.291	0
692	287.545	0
692	289.8	0
692	292.056	0
692	294.313	0
692	296.571	0
692	298.83	0
692	301.089	0
692	303.35	0
692	305.611	0
692	307.873	0
692	310.137	0
692	312.401	0
692	314.665	0
692	316.931	0
692	319.198	0
692	321.465	0
692	323.734	0
692	326.003	0
692	328.273	0
692	330.544	0
692	332.816	0
692	335.089	0
692	337.363	0
692	339.637	0
692	341.912	0
692	344.189	0
692	346.466	0
692	348.743	0
692	351.022	0
692	353.302	0
692	355.582	0
692	357.863	0
692	360.145	0
692	362.428	0
692	364.712	0
692	366.996	0
692	369.282	0
692	371.568	0
692	373.855	0
692	376.143	0
692	378.431	0
692	380.721	0
692	383.011	0
692	385.302	0
692	387.594	0
692	389.886	0
692	392.18	0
692	394.474	0
692	396.769	0
